time,Steps,Calories,Distance,Floors,Elevation,HeartRate,MinutesSedentary,MinutesLightlyActive,MinutesFairlyActive,MinutesVeryActive
06:46:00,0,1.05042,0,0,0,,1,0,0,0
06:47:00,0,1.05042,0,0,0,,1,0,0,0
06:48:00,0,1.05042,0,0,0,,1,0,0,0
06:49:00,0,1.05042,0,0,0,,1,0,0,0
06:50:00,0,1.05042,0,0,0,,1,0,0,0
06:51:00,0,1.05042,0,0,0,,1,0,0,0
06:52:00,0,1.05042,0,0,0,,1,0,0,0
06:53:00,0,1.05042,0,0,0,,1,0,0,0
06:54:00,0,1.05042,0,0,0,,1,0,0,0
06:55:00,0,1.05042,0,0,0,,1,0,0,0
06:56:00,0,1.05042,0,0,0,,1,0,0,0
06:57:00,0,1.05042,0,0,0,,1,0,0,0
06:58:00,0,1.05042,0,0,0,,1,0,0,0
06:59:00,0,1.05042,0,0,0,,1,0,0,0
07:00:00,0,1.05042,0,0,0,,1,0,0,0
07:01:00,0,1.05042,0,0,0,,1,0,0,0
07:02:00,0,1.05042,0,0,0,,1,0,0,0
07:03:00,0,1.05042,0,0,0,,1,0,0,0
07:04:00,0,1.05042,0,0,0,,1,0,0,0
07:05:00,0,1.05042,0,0,0,,1,0,0,0
07:06:00,0,1.05042,0,0,0,,1,0,0,0
07:07:00,0,1.05042,0,0,0,,1,0,0,0
07:08:00,0,1.05042,0,0,0,,1,0,0,0
07:09:00,0,1.05042,0,0,0,,1,0,0,0
07:10:00,0,1.05042,0,0,0,,1,0,0,0
07:11:00,0,1.05042,0,0,0,,1,0,0,0
07:12:00,0,1.05042,0,0,0,,1,0,0,0
07:13:00,0,1.05042,0,0,0,,1,0,0,0
07:14:00,0,1.05042,0,0,0,,1,0,0,0
07:15:00,0,1.05042,0,0,0,,1,0,0,0
07:16:00,0,1.05042,0,0,0,,1,0,0,0
07:17:00,0,1.05042,0,0,0,,1,0,0,0
07:18:00,0,1.05042,0,0,0,,1,0,0,0
07:19:00,0,1.05042,0,0,0,,1,0,0,0
07:20:00,0,1.05042,0,0,0,,1,0,0,0
07:21:00,0,1.05042,0,0,0,,1,0,0,0
07:22:00,0,1.05042,0,0,0,,1,0,0,0
07:23:00,0,1.05042,0,0,0,,1,0,0,0
07:24:00,0,1.05042,0,0,0,,1,0,0,0
07:25:00,0,1.05042,0,0,0,,1,0,0,0
07:26:00,0,1.05042,0,0,0,,1,0,0,0
07:27:00,0,1.05042,0,0,0,,1,0,0,0
07:28:00,0,1.05042,0,0,0,,1,0,0,0
07:29:00,0,1.05042,0,0,0,,1,0,0,0
07:30:00,0,1.05042,0,0,0,,1,0,0,0
07:31:00,0,1.05042,0,0,0,,1,0,0,0
07:32:00,0,1.05042,0,0,0,,1,0,0,0
07:33:00,0,1.05042,0,0,0,,1,0,0,0
07:34:00,0,1.05042,0,0,0,,1,0,0,0
07:35:00,0,1.05042,0,0,0,,1,0,0,0
07:36:00,0,1.05042,0,0,0,,1,0,0,0
07:37:00,0,1.05042,0,0,0,,1,0,0,0
07:38:00,0,1.05042,0,0,0,,1,0,0,0
07:39:00,0,1.05042,0,0,0,,1,0,0,0
07:40:00,0,1.05042,0,0,0,,1,0,0,0
07:41:00,0,1.05042,0,0,0,,1,0,0,0
07:42:00,0,1.05042,0,0,0,,1,0,0,0
07:43:00,0,1.05042,0,0,0,,1,0,0,0
07:44:00,0,1.05042,0,0,0,,1,0,0,0
07:45:00,0,1.05042,0,0,0,,1,0,0,0
07:46:00,0,1.05042,0,0,0,,1,0,0,0
07:47:00,0,1.05042,0,0,0,,1,0,0,0
07:48:00,0,1.05042,0,0,0,,1,0,0,0
07:49:00,0,1.05042,0,0,0,,1,0,0,0
07:50:00,0,1.05042,0,0,0,,1,0,0,0
07:51:00,0,1.05042,0,0,0,,1,0,0,0
07:52:00,0,1.05042,0,0,0,,1,0,0,0
07:53:00,0,1.05042,0,0,0,,1,0,0,0
07:54:00,0,1.05042,0,0,0,,1,0,0,0
07:55:00,0,1.05042,0,0,0,,1,0,0,0
07:56:00,0,1.05042,0,0,0,,1,0,0,0
07:57:00,0,1.05042,0,0,0,,1,0,0,0
07:58:00,0,1.05042,0,0,0,,1,0,0,0
07:59:00,0,1.05042,0,0,0,,1,0,0,0
08:00:00,0,1.05042,0,0,0,,1,0,0,0
08:01:00,0,1.05042,0,0,0,,1,0,0,0
08:02:00,0,1.05042,0,0,0,,1,0,0,0
08:03:00,0,1.05042,0,0,0,,1,0,0,0
08:04:00,0,1.05042,0,0,0,,1,0,0,0
08:05:00,0,1.05042,0,0,0,,1,0,0,0
08:06:00,0,1.05042,0,0,0,,1,0,0,0
08:07:00,0,1.05042,0,0,0,,1,0,0,0
08:08:00,0,1.05042,0,0,0,,1,0,0,0
08:09:00,0,1.05042,0,0,0,,1,0,0,0
08:10:00,0,1.05042,0,0,0,,1,0,0,0
08:11:00,0,1.05042,0,0,0,,1,0,0,0
08:12:00,0,1.05042,0,0,0,,1,0,0,0
08:13:00,0,1.05042,0,0,0,,1,0,0,0
08:14:00,0,1.05042,0,0,0,,1,0,0,0
08:15:00,0,1.05042,0,0,0,,1,0,0,0
08:16:00,0,1.05042,0,0,0,,1,0,0,0
08:17:00,0,1.05042,0,0,0,,1,0,0,0
08:18:00,0,1.05042,0,0,0,,1,0,0,0
08:19:00,0,1.05042,0,0,0,,1,0,0,0
08:20:00,0,1.05042,0,0,0,,1,0,0,0
08:21:00,0,1.05042,0,0,0,,1,0,0,0
08:22:00,0,1.05042,0,0,0,,1,0,0,0
08:23:00,0,1.05042,0,0,0,,1,0,0,0
08:24:00,0,1.05042,0,0,0,,1,0,0,0
08:25:00,0,1.05042,0,0,0,,1,0,0,0
08:26:00,0,1.05042,0,0,0,,1,0,0,0
08:27:00,0,1.05042,0,0,0,,1,0,0,0
08:28:00,0,1.05042,0,0,0,,1,0,0,0
08:29:00,0,1.05042,0,0,0,,1,0,0,0
08:30:00,0,1.05042,0,0,0,,1,0,0,0
08:31:00,0,1.05042,0,0,0,,1,0,0,0
08:32:00,0,1.05042,0,0,0,,1,0,0,0
08:33:00,0,1.05042,0,0,0,,1,0,0,0
08:34:00,0,1.05042,0,0,0,,1,0,0,0
08:35:00,0,1.05042,0,0,0,,1,0,0,0
08:36:00,0,1.05042,0,0,0,,1,0,0,0
08:37:00,0,1.05042,0,0,0,,1,0,0,0
08:38:00,0,1.05042,0,0,0,,1,0,0,0
08:39:00,0,1.05042,0,0,0,,1,0,0,0
08:40:00,0,1.05042,0,0,0,,1,0,0,0
08:41:00,0,1.05042,0,0,0,,1,0,0,0
08:42:00,0,1.05042,0,0,0,,1,0,0,0
08:43:00,0,1.05042,0,0,0,,1,0,0,0
08:44:00,0,1.05042,0,0,0,,1,0,0,0
08:45:00,0,1.05042,0,0,0,,1,0,0,0
08:46:00,0,1.05042,0,0,0,,1,0,0,0
08:47:00,0,1.05042,0,0,0,,1,0,0,0
08:48:00,0,1.05042,0,0,0,,1,0,0,0
08:49:00,0,1.05042,0,0,0,,1,0,0,0
08:50:00,0,1.05042,0,0,0,,1,0,0,0
08:51:00,0,1.05042,0,0,0,,1,0,0,0
08:52:00,0,1.05042,0,0,0,,1,0,0,0
08:53:00,0,1.05042,0,0,0,,1,0,0,0
08:54:00,0,1.05042,0,0,0,,1,0,0,0
08:55:00,0,1.05042,0,0,0,,1,0,0,0
08:56:00,0,1.05042,0,0,0,,1,0,0,0
08:57:00,0,1.05042,0,0,0,,1,0,0,0
08:58:00,0,1.05042,0,0,0,,1,0,0,0
08:59:00,0,1.05042,0,0,0,,1,0,0,0
09:00:00,0,1.05042,0,0,0,,1,0,0,0
09:01:00,0,1.05042,0,0,0,,1,0,0,0
09:02:00,0,1.05042,0,0,0,,1,0,0,0
09:03:00,0,1.05042,0,0,0,,1,0,0,0
09:04:00,0,1.05042,0,0,0,,1,0,0,0
09:05:00,0,1.05042,0,0,0,,1,0,0,0
09:06:00,0,1.05042,0,0,0,,1,0,0,0
09:07:00,0,1.05042,0,0,0,,1,0,0,0
09:08:00,0,1.05042,0,0,0,,1,0,0,0
09:09:00,0,1.05042,0,0,0,,1,0,0,0
09:10:00,0,1.05042,0,0,0,,1,0,0,0
09:11:00,0,1.05042,0,0,0,,1,0,0,0
09:12:00,0,1.05042,0,0,0,,1,0,0,0
09:13:00,0,1.05042,0,0,0,,1,0,0,0
09:14:00,0,1.05042,0,0,0,,1,0,0,0
09:15:00,0,1.05042,0,0,0,,1,0,0,0
09:16:00,0,1.05042,0,0,0,,1,0,0,0
09:17:00,0,1.05042,0,0,0,,1,0,0,0
09:18:00,0,1.05042,0,0,0,,1,0,0,0
09:19:00,0,1.05042,0,0,0,,1,0,0,0
09:20:00,0,1.05042,0,0,0,,1,0,0,0
09:21:00,0,1.05042,0,0,0,,1,0,0,0
09:22:00,0,1.05042,0,0,0,,1,0,0,0
09:23:00,0,1.05042,0,0,0,,1,0,0,0
09:24:00,0,1.05042,0,0,0,,1,0,0,0
09:25:00,0,1.05042,0,0,0,,1,0,0,0
09:26:00,0,1.05042,0,0,0,,1,0,0,0
09:27:00,0,1.05042,0,0,0,,1,0,0,0
09:28:00,0,1.05042,0,0,0,,1,0,0,0
09:29:00,0,1.05042,0,0,0,,1,0,0,0
09:30:00,0,1.05042,0,0,0,,1,0,0,0
09:31:00,0,1.05042,0,0,0,,1,0,0,0
09:32:00,0,1.05042,0,0,0,,1,0,0,0
09:33:00,0,1.05042,0,0,0,,1,0,0,0
09:34:00,0,1.05042,0,0,0,,1,0,0,0
09:35:00,0,1.05042,0,0,0,,1,0,0,0
09:36:00,0,1.05042,0,0,0,,1,0,0,0
09:37:00,0,1.05042,0,0,0,,1,0,0,0
09:38:00,0,1.05042,0,0,0,,1,0,0,0
09:39:00,0,1.05042,0,0,0,,1,0,0,0
09:40:00,0,1.05042,0,0,0,,1,0,0,0
09:41:00,0,1.05042,0,0,0,,1,0,0,0
09:42:00,0,1.05042,0,0,0,,1,0,0,0
09:43:00,0,1.05042,0,0,0,,1,0,0,0
09:44:00,0,1.05042,0,0,0,,1,0,0,0
09:45:00,0,1.05042,0,0,0,,1,0,0,0
09:46:00,0,1.05042,0,0,0,,1,0,0,0
09:47:00,0,1.05042,0,0,0,,1,0,0,0
09:48:00,0,1.05042,0,0,0,,1,0,0,0
09:49:00,0,1.05042,0,0,0,,1,0,0,0
09:50:00,0,1.05042,0,0,0,,1,0,0,0
09:51:00,0,1.05042,0,0,0,,1,0,0,0
09:52:00,0,1.05042,0,0,0,,1,0,0,0
09:53:00,0,1.05042,0,0,0,,1,0,0,0
09:54:00,0,1.05042,0,0,0,,1,0,0,0
09:55:00,0,1.05042,0,0,0,,1,0,0,0
09:56:00,0,1.05042,0,0,0,,1,0,0,0
09:57:00,0,1.05042,0,0,0,,1,0,0,0
09:58:00,0,1.05042,0,0,0,,1,0,0,0
09:59:00,0,1.05042,0,0,0,,1,0,0,0
10:00:00,0,1.05042,0,0,0,,1,0,0,0
10:01:00,0,1.05042,0,0,0,,1,0,0,0
10:02:00,0,1.05042,0,0,0,,1,0,0,0
10:03:00,0,1.05042,0,0,0,,1,0,0,0
10:04:00,0,1.05042,0,0,0,,1,0,0,0
10:05:00,0,1.05042,0,0,0,,1,0,0,0
10:06:00,0,1.05042,0,0,0,,1,0,0,0
10:07:00,0,1.05042,0,0,0,,1,0,0,0
10:08:00,0,1.05042,0,0,0,,1,0,0,0
10:09:00,0,1.05042,0,0,0,,1,0,0,0
10:10:00,0,1.05042,0,0,0,,1,0,0,0
10:11:00,0,1.05042,0,0,0,,1,0,0,0
10:12:00,0,1.05042,0,0,0,,1,0,0,0
10:13:00,0,1.05042,0,0,0,,1,0,0,0
10:14:00,0,1.05042,0,0,0,,1,0,0,0
10:15:00,0,1.05042,0,0,0,,1,0,0,0
10:16:00,0,1.05042,0,0,0,,1,0,0,0
10:17:00,0,1.05042,0,0,0,,1,0,0,0
10:18:00,0,1.05042,0,0,0,,1,0,0,0
10:19:00,0,1.05042,0,0,0,,1,0,0,0
10:20:00,0,1.05042,0,0,0,,1,0,0,0
10:21:00,0,1.05042,0,0,0,,1,0,0,0
10:22:00,0,1.05042,0,0,0,,1,0,0,0
10:23:00,0,1.05042,0,0,0,,1,0,0,0
10:24:00,0,1.05042,0,0,0,,1,0,0,0
10:25:00,0,1.05042,0,0,0,,1,0,0,0
10:26:00,0,1.05042,0,0,0,,1,0,0,0
10:27:00,0,1.05042,0,0,0,,1,0,0,0
10:28:00,0,1.05042,0,0,0,,1,0,0,0
10:29:00,0,1.05042,0,0,0,,1,0,0,0
10:30:00,0,1.05042,0,0,0,,1,0,0,0
10:31:00,0,1.05042,0,0,0,,1,0,0,0
10:32:00,0,1.05042,0,0,0,,1,0,0,0
10:33:00,0,1.05042,0,0,0,,1,0,0,0
10:34:00,0,1.05042,0,0,0,,1,0,0,0
10:35:00,0,1.05042,0,0,0,,1,0,0,0
10:36:00,0,1.155462,0,0,0,,1,0,0,0
10:37:00,35,3.9915959999999995,0.0245,0,0,101,0,1,0,0
10:38:00,58,4.411764,0.0406,0,0,92,0,1,0,0
10:39:00,86,5.462184,0.0602,0,0,93,0,1,0,0
10:40:00,113,6.512604,0.079,0,0,101,0,1,0,0
10:41:00,116,7.142855999999999,0.0811,0,0,123,0,1,0,0
10:42:00,32,6.3025199999999995,0.0224,0,0,128,0,1,0,0
10:43:00,5,2.5210079999999997,0.0035,0,0,74,0,1,0,0
10:44:00,12,2.731092,0.0083,0,0,74,0,1,0,0
10:45:00,0,1.155462,0,0,0,77,1,0,0,0
10:46:00,0,1.365546,0,0,0,89,1,0,0,0
10:47:00,0,1.365546,0,0,0,84,1,0,0,0
10:48:00,0,1.365546,0,0,0,82,1,0,0,0
10:49:00,0,1.365546,0,0,0,82,1,0,0,0
10:50:00,103,6.3025199999999995,0.072,0,0,86,0,1,0,0
10:51:00,102,6.3025199999999995,0.0713,0,0,107,0,1,0,0
10:52:00,0,3.886554,0,0,0,112,0,1,0,0
10:53:00,6,2.731092,0.0042,0,0,87,0,1,0,0
10:54:00,110,6.722688,0.0769,0,0,89,0,1,0,0
10:55:00,65,4.831931999999999,0.0454,0,0,102,0,1,0,0
10:56:00,0,1.365546,0,0,0,98,1,0,0,0
10:57:00,0,1.05042,0,0,0,74,1,0,0,0
10:58:00,15,2.9411759999999996,0.0105,0,0,76,0,1,0,0
10:59:00,11,2.731092,0.0077,0,0,79,0,1,0,0
11:00:00,30,3.361344,0.021,0,0,78,0,1,0,0
11:01:00,40,3.5714279999999996,0.028,0,0,83,0,1,0,0
11:02:00,44,3.7815119999999998,0.0308,0,0,86,0,1,0,0
11:03:00,9,2.731092,0.0063,0,0,81,0,1,0,0
11:04:00,13,2.9411759999999996,0.0091,0,0,81,0,1,0,0
11:05:00,15,2.731092,0.0105,0,0,75,0,1,0,0
11:06:00,40,3.5714279999999996,0.028,0,0,79,0,1,0,0
11:07:00,4,2.5210079999999997,0.0028,0,0,77,0,1,0,0
11:08:00,15,2.9411759999999996,0.0105,0,0,78,0,1,0,0
11:09:00,32,3.361344,0.0224,0,0,80,0,1,0,0
11:10:00,20,3.1512599999999997,0.0139,0,0,82,0,1,0,0
11:11:00,42,3.7815119999999998,0.0293,0,0,84,0,1,0,0
11:12:00,17,3.1512599999999997,0.0119,0,0,83,0,1,0,0
11:13:00,12,2.9411759999999996,0.0084,0,0,85,0,1,0,0
11:14:00,22,3.1512599999999997,0.0154,0,0,79,0,1,0,0
11:15:00,7,2.731092,0.0048,0,0,76,0,1,0,0
11:16:00,0,1.05042,0,0,0,75,1,0,0,0
11:17:00,36,3.5714279999999996,0.0251,0,0,78,0,1,0,0
11:18:00,18,2.9411759999999996,0.0126,0,0,79,0,1,0,0
11:19:00,7,2.731092,0.0048,0,0,78,0,1,0,0
11:20:00,41,3.5714279999999996,0.0287,0,0,80,0,1,0,0
11:21:00,20,3.1512599999999997,0.014,0,0,81,0,1,0,0
11:22:00,0,1.05042,0,0,0,77,1,0,0,0
11:23:00,0,1.155462,0,0,0,77,1,0,0,0
11:24:00,0,1.155462,0,0,0,75,1,0,0,0
11:25:00,9,2.731092,0.0062,0,0,77,0,1,0,0
11:26:00,14,2.731092,0.0098,0,0,75,0,1,0,0
11:27:00,0,1.155462,0,0,0,75,1,0,0,0
11:28:00,0,1.05042,0,0,0,72,1,0,0,0
11:29:00,0,1.05042,0,0,0,74,1,0,0,0
11:30:00,0,1.05042,0,0,0,73,1,0,0,0
11:31:00,16,2.9411759999999996,0.0111,0,0,79,0,1,0,0
11:32:00,7,2.731092,0.0048,0,0,79,0,1,0,0
11:33:00,9,2.5210079999999997,0.0063,0,0,73,0,1,0,0
11:34:00,18,2.9411759999999996,0.0126,0,0,82,0,1,0,0
11:35:00,23,3.1512599999999997,0.0161,0,0,85,0,1,0,0
11:36:00,11,2.731092,0.0077,0,0,79,0,1,0,0
11:37:00,36,3.5714279999999996,0.0252,0,0,86,0,1,0,0
11:38:00,27,3.5714279999999996,0.0188,0,0,94,0,1,0,0
11:39:00,0,1.365546,0,0,0,95,1,0,0,0
11:40:00,6,2.9411759999999996,0.0041,0,0,89,0,1,0,0
11:41:00,21,3.361344,0.0147,0,0,88,0,1,0,0
11:42:00,8,3.7815119999999998,0.0056,0,0,103,0,1,0,0
11:43:00,0,1.365546,0,0,0,88,1,0,0,0
11:44:00,5,2.731092,0.0035,0,0,82,0,1,0,0
11:45:00,0,1.365546,0,0,0,87,1,0,0,0
11:46:00,17,2.9411759999999996,0.0118,0,0,82,0,1,0,0
11:47:00,16,2.9411759999999996,0.0112,0,0,82,0,1,0,0
11:48:00,29,3.361344,0.0203,0,0,85,0,1,0,0
11:49:00,0,1.2605039999999998,0,0,0,82,1,0,0,0
11:50:00,12,2.731092,0.0084,0,0,77,0,1,0,0
11:51:00,11,2.731092,0.0077,0,0,80,0,1,0,0
11:52:00,12,2.9411759999999996,0.0084,0,0,82,0,1,0,0
11:53:00,20,3.1512599999999997,0.014,0,0,79,0,1,0,0
11:54:00,42,3.7815119999999998,0.0294,0,0,78,0,1,0,0
11:55:00,5,2.5210079999999997,0.0035,0,0,78,0,1,0,0
11:56:00,15,2.9411759999999996,0.0105,0,0,80,0,1,0,0
11:57:00,0,1.365546,0,0,0,80,1,0,0,0
11:58:00,0,1.05042,0,0,0,74,1,0,0,0
11:59:00,0,1.155462,0,0,0,69,1,0,0,0
12:00:00,0,1.155462,0,0,0,76,1,0,0,0
12:01:00,0,1.155462,0,0,0,74,1,0,0,0
12:02:00,0,1.155462,0,0,0,73,1,0,0,0
12:03:00,9,2.5210079999999997,0.0062,0,0,71,0,1,0,0
12:04:00,0,1.05042,0,0,0,74,1,0,0,0
12:05:00,0,1.05042,0,0,0,76,1,0,0,0
12:06:00,6,2.5210079999999997,0.0042,0,0,76,0,1,0,0
12:07:00,0,1.155462,0,0,0,74,1,0,0,0
12:08:00,0,1.155462,0,0,0,77,1,0,0,0
12:09:00,5,2.5210079999999997,0.0035,0,0,80,0,1,0,0
12:10:00,28,3.361344,0.0196,0,0,82,0,1,0,0
12:11:00,110,6.722688,0.0769,0,0,89,0,1,0,0
12:12:00,77,5.462184,0.0538,0,0,104,0,1,0,0
12:13:00,37,4.621848,0.0259,0,0,107,0,1,0,0
12:14:00,13,5.042015999999999,0.0091,0,0,117,0,1,0,0
12:15:00,23,4.621848,0.0161,0,0,112,0,1,0,0
12:16:00,7,3.9915959999999995,0.0048,0,0,105,0,1,0,0
12:17:00,0,1.2605039999999998,0,0,0,100,1,0,0,0
12:18:00,0,1.2605039999999998,0,0,0,83,1,0,0,0
12:19:00,0,1.365546,0,0,0,80,1,0,0,0
12:20:00,0,1.05042,0,0,0,71,1,0,0,0
12:21:00,0,1.155462,0,0,0,71,1,0,0,0
12:22:00,0,1.05042,0,0,0,77,1,0,0,0
12:23:00,0,1.155462,0,0,0,76,1,0,0,0
12:24:00,0,1.155462,0,0,0,76,1,0,0,0
12:25:00,0,1.155462,0,0,0,69,1,0,0,0
12:26:00,0,1.05042,0,0,0,71,1,0,0,0
12:27:00,0,1.05042,0,0,0,74,1,0,0,0
12:28:00,0,1.155462,0,0,0,75,1,0,0,0
12:29:00,0,1.05042,0,0,0,69,1,0,0,0
12:30:00,0,1.05042,0,0,0,71,1,0,0,0
12:31:00,0,1.05042,0,0,0,70,1,0,0,0
12:32:00,0,1.155462,0,0,0,69,1,0,0,0
12:33:00,0,1.155462,0,0,0,65,1,0,0,0
12:34:00,0,1.155462,0,0,0,64,1,0,0,0
12:35:00,0,1.155462,0,0,0,63,1,0,0,0
12:36:00,0,1.155462,0,0,0,68,1,0,0,0
12:37:00,0,1.05042,0,0,0,70,1,0,0,0
12:38:00,0,1.05042,0,0,0,64,1,0,0,0
12:39:00,0,1.05042,0,0,0,63,1,0,0,0
12:40:00,0,1.05042,0,0,0,63,1,0,0,0
12:41:00,0,1.05042,0,0,0,64,1,0,0,0
12:42:00,0,1.155462,0,0,0,63,1,0,0,0
12:43:00,0,1.05042,0,0,0,61,1,0,0,0
12:44:00,0,1.05042,0,0,0,64,1,0,0,0
12:45:00,0,1.155462,0,0,0,65,1,0,0,0
12:46:00,0,1.155462,0,0,0,63,1,0,0,0
12:47:00,0,1.155462,0,0,0,65,1,0,0,0
12:48:00,0,1.05042,0,0,0,61,1,0,0,0
12:49:00,0,1.05042,0,0,0,61,1,0,0,0
12:50:00,0,1.05042,0,0,0,63,1,0,0,0
12:51:00,0,1.05042,0,0,0,65,1,0,0,0
12:52:00,0,1.155462,0,0,0,64,1,0,0,0
12:53:00,0,1.155462,0,0,0,60,1,0,0,0
12:54:00,0,1.05042,0,0,0,62,1,0,0,0
12:55:00,0,1.155462,0,0,0,62,1,0,0,0
12:56:00,0,1.05042,0,0,0,63,1,0,0,0
12:57:00,0,1.05042,0,0,0,67,1,0,0,0
12:58:00,0,1.05042,0,0,0,71,1,0,0,0
